#lon lat ve vn vu se sn su name
166.60900 -46.15600 -21.73000 -8.21137 NaN 0.51000 0.54000 NaN b03w
178.00400 -37.57400 5.17057 -17.24106 NaN 0.66000 0.78000 NaN b001
177.77800 -38.43200 1.06187 -18.01252 NaN 0.75000 0.90000 NaN b000
170.94600 -42.72600 -3.69000 0.19282 NaN 0.55000 0.77000 NaN ap6e
170.97200 -43.47300 -25.29000 -10.16807 NaN 0.81000 0.72000 NaN an4y
170.51500 -44.54800 -30.32000 -13.80938 NaN 1.37000 1.23000 NaN amkd
175.40200 -39.18900 0.27799 -3.07565 NaN 0.53000 0.67000 NaN ahlp
175.68600 -39.42700 -0.69080 -4.79545 NaN 0.61000 0.52000 NaN ahk6
176.52200 -38.95600 3.08907 -11.73306 NaN 0.78000 0.73000 NaN agtr
170.51900 -43.58100 -23.95000 -9.55820 NaN 0.61000 0.59000 NaN aglh
170.44400 -43.58800 -22.91000 -9.97821 NaN 0.54000 0.57000 NaN afun
171.34200 -43.93500 -31.31000 -11.81863 NaN 0.63000 0.81000 NaN aftc
175.81100 -39.64200 -1.95029 -5.29481 NaN 0.99000 0.67000 NaN afrp
170.33700 -43.64700 -22.99000 -9.40828 NaN 0.52000 0.68000 NaN afb7
170.60700 -43.67700 -25.53000 -10.97832 NaN 0.54000 0.65000 NaN af68
170.68500 -43.71900 -26.66000 -11.15837 NaN 0.56000 0.63000 NaN af5r
170.69200 -43.57300 -24.79000 -10.83819 NaN 0.75000 0.73000 NaN af5n
169.83200 -44.11400 -25.33000 -11.13885 NaN 0.69000 0.55000 NaN aevv
169.48800 -45.80000 -29.16000 -11.67092 NaN 0.79000 0.63000 NaN aet5
170.55300 -43.96000 -28.42000 -11.51866 NaN 0.59000 0.73000 NaN aemc
176.21600 -40.07100 -10.51000 -9.71453 NaN 0.69000 0.67000 NaN aelf
168.32500 -46.12900 -27.88000 -9.13134 NaN 1.08000 1.64000 NaN aegu
171.20100 -43.64600 -29.69000 -11.83828 NaN 0.63000 0.70000 NaN aeb3
171.05300 -43.71500 -29.30000 -11.53836 NaN 0.58000 0.60000 NaN ae4q
168.91900 -46.13400 -28.16000 -11.51134 NaN 0.78000 0.79000 NaN ae13
168.44200 -45.73700 -28.64000 -10.07085 NaN 0.79000 0.88000 NaN adx3
168.69600 -45.36800 -29.79000 -10.40039 NaN 0.99000 1.02000 NaN adq2
173.84600 -41.51300 -12.67001 -3.01578 NaN 1.11000 0.78000 NaN ad5v
178.06400 -38.69100 -4.09920 -17.92279 NaN 0.59000 0.79000 NaN acw0
178.02500 -38.67500 -2.12912 -17.85280 NaN 2.30000 1.45000 NaN acvn
177.95800 -38.65300 -3.37897 -17.68281 NaN 1.24000 1.21000 NaN acvh
171.35500 -42.07500 -3.67000 -0.32641 NaN 0.56000 0.85000 NaN acqy
178.27000 -38.46400 -2.68940 -18.87238 NaN 0.72000 0.65000 NaN acmy
171.12200 -44.72800 -32.32000 -11.63960 NaN 0.72000 0.91000 NaN acgf
171.94200 -41.52800 -3.33001 -0.01578 NaN 0.62000 0.47000 NaN ac8p
177.06300 -38.11900 4.72912 -15.62680 NaN 1.13000 1.05000 NaN abwn
171.02200 -44.54300 -31.71000 -11.72937 NaN 0.67000 0.96000 NaN aakq
170.43900 -44.63600 -30.18000 -11.83948 NaN 1.53000 1.39000 NaN aagl
170.14400 -44.57700 -31.30000 -13.61941 NaN 1.24000 1.44000 NaN aag3
169.95600 -44.61600 -29.24000 -13.07946 NaN 1.48000 1.25000 NaN aaft
170.25600 -44.56000 -29.52000 -12.19939 NaN 1.55000 1.41000 NaN aafj
170.93400 -43.69600 -28.17000 -11.63834 NaN 0.60000 0.45000 NaN aadg
170.85300 -43.63400 -27.22000 -11.47826 NaN 0.54000 0.53000 NaN aad3
170.55400 -43.85500 -26.37000 -10.99853 NaN 0.61000 0.60000 NaN aab0
171.18800 -43.48300 -27.55000 -11.42808 NaN 0.67000 0.73000 NaN aa8h
170.35500 -43.30700 -10.50000 -0.57787 NaN 0.52000 0.58000 NaN aa2m
170.41200 -44.94500 -29.87000 -11.89986 NaN 1.47000 1.54000 NaN aa1c
170.11500 -44.81100 -30.08000 -12.79970 NaN 1.48000 1.40000 NaN aa0a
170.78600 -43.18600 -15.69000 -2.37773 NaN 1.44000 1.35000 NaN aa01
177.14100 -38.11000 5.41865 -15.88836 NaN 1.09000 1.26000 NaN a954
177.10000 -38.14200 3.98414 -14.74859 NaN 1.16000 1.20000 NaN a952
176.97700 -38.11800 6.04105 -15.02336 NaN 1.66000 1.51000 NaN a94q
177.07600 -38.02800 5.42234 -15.73411 NaN 2.16000 1.91000 NaN a94d
177.82000 -38.18400 1.73170 -17.45188 NaN 0.58000 0.54000 NaN a8n1
171.49200 -42.65500 -6.39000 -0.96709 NaN 0.58000 0.51000 NaN a8ke
171.65000 -42.72700 -10.46000 -2.18718 NaN 0.69000 0.71000 NaN a8j0
178.15500 -38.27000 2.92078 -19.39210 NaN 1.23000 1.12000 NaN a8f4
177.86500 -38.28800 1.44154 -17.82213 NaN 0.77000 1.30000 NaN a8f0
176.41100 -38.46900 3.27204 -8.12810 NaN 1.00000 1.19000 NaN a89v
175.90500 -39.40800 0.25937 -6.39614 NaN 0.79000 0.66000 NaN a7y7
175.72800 -39.40600 0.80915 -5.23569 NaN 0.87000 0.84000 NaN a7xx
175.64400 -39.38600 -0.15098 -4.44557 NaN 0.85000 0.76000 NaN a7xj
175.44800 -39.43500 -0.23081 -3.56481 NaN 0.77000 0.60000 NaN a7wv
178.21700 -38.20600 4.94067 -19.36200 NaN 0.49000 0.44000 NaN a7we
178.13000 -38.17900 3.12081 -18.57195 NaN 0.85000 0.95000 NaN a7w4
178.13500 -38.01100 4.17073 -17.09169 NaN 0.66000 0.56000 NaN a7uu
176.06100 -38.73200 6.03886 -6.76404 NaN 0.87000 0.63000 NaN a7ja
175.21300 -39.69200 -2.38033 -2.63423 NaN 0.72000 0.57000 NaN a720
177.76200 -38.70200 -0.21847 -16.33311 NaN 0.92000 0.64000 NaN a71v
177.59400 -38.69400 0.20232 -16.99346 NaN 0.78000 0.77000 NaN a71t
177.39200 -38.62200 1.98459 -16.83422 NaN 0.79000 0.90000 NaN a71e
177.52500 -38.55700 1.43341 -17.19337 NaN 0.79000 1.00000 NaN a711
176.10000 -39.54700 -1.12013 -8.65537 NaN 0.79000 0.70000 NaN a6yx
175.09300 -39.93000 -4.97017 -2.52425 NaN 0.65000 0.69000 NaN a6u3
175.55700 -39.49500 -1.21065 -3.22487 NaN 0.75000 0.56000 NaN a6qt
176.26000 -39.78400 -6.70998 -10.48467 NaN 0.98000 0.94000 NaN a6fq
176.98600 -38.94500 2.54513 -15.97815 NaN 0.82000 0.69000 NaN a630
177.38200 -38.75400 3.28360 -16.12449 NaN 1.00000 0.93000 NaN a61v
177.11900 -38.80500 2.73632 -16.16724 NaN 0.71000 0.71000 NaN a61n
178.08100 -37.86100 3.43072 -15.55145 NaN 0.60000 0.68000 NaN a5tj
178.22700 -37.75100 3.30049 -19.03138 NaN 0.62000 0.68000 NaN a5t0
176.57100 -40.11100 -12.88995 -13.13451 NaN 0.55000 0.59000 NaN a5pd
177.59600 -38.83000 -0.77817 -17.52365 NaN 0.56000 0.69000 NaN a5np
177.87600 -38.88700 1.13093 -19.17321 NaN 1.48000 0.84000 NaN a5lc
175.34200 -40.12700 -7.64010 -3.99443 NaN 0.71000 0.57000 NaN a5h8
176.27300 -40.45000 -21.01000 -11.51473 NaN 0.80000 0.78000 NaN a5ck
176.08100 -40.42100 -19.37001 -10.33470 NaN 0.45000 0.75000 NaN a5cd
176.99800 -39.77300 -3.96975 -18.11437 NaN 0.67000 0.59000 NaN a55w
176.70200 -39.93000 -11.78988 -12.27447 NaN 0.74000 0.64000 NaN a55j
176.64400 -39.77500 -8.37982 -12.21457 NaN 0.77000 0.57000 NaN a54b
175.85600 -40.45400 -18.75002 -7.77472 NaN 0.71000 0.71000 NaN a50j
175.68700 -40.28800 -13.00005 -5.45458 NaN 0.69000 0.70000 NaN a4yt
175.34600 -40.31300 -10.30007 -4.28457 NaN 0.54000 0.54000 NaN a4vv
177.21200 -37.99200 5.66057 -16.16794 NaN 1.41000 1.02000 NaN a4v6
175.78500 -40.56800 -20.17002 -8.17481 NaN 0.49000 0.54000 NaN a4rq
169.14700 -43.90000 -12.84000 -3.19859 NaN 0.47000 0.50000 NaN a4pg
169.07000 -43.95100 -13.75000 -3.02865 NaN 1.22000 0.96000 NaN a4p8
175.35800 -40.57400 -15.64004 -5.11480 NaN 0.73000 0.63000 NaN a4nm
176.94800 -39.65300 -7.21964 -14.48448 NaN 0.48000 0.59000 NaN a4fk
176.66700 -39.50100 -2.16947 -14.49519 NaN 1.55000 1.56000 NaN a4e5
176.91900 -39.13800 1.27251 -16.27673 NaN 0.65000 0.67000 NaN a48q
177.28600 -39.00100 -0.34766 -16.90486 NaN 1.66000 2.18000 NaN a45h
174.77900 -41.34200 -23.61001 -8.29559 NaN 1.11000 0.99000 NaN a44m
175.76400 -38.99100 1.69168 -5.48765 NaN 1.80000 1.25000 NaN a426
176.25500 -39.42600 -0.21989 -9.13628 NaN 0.64000 0.69000 NaN a41r
176.18800 -40.78500 -26.75000 -9.84502 NaN 0.46000 0.49000 NaN a40c
176.92900 -39.94500 -7.24985 -18.01440 NaN 0.80000 0.71000 NaN a3y4
175.16200 -40.93200 -19.03002 -6.88515 NaN 0.42000 0.51000 NaN a3y0
175.25600 -40.81200 -17.76002 -6.27503 NaN 0.63000 0.44000 NaN a3xx
175.78200 -39.82800 -4.12016 -6.07452 NaN 0.85000 0.52000 NaN a3xl
175.11600 -40.74900 -15.69003 -5.34496 NaN 0.45000 0.47000 NaN a3xj
177.85600 -39.03400 -2.09924 -19.55339 NaN 0.80000 0.62000 NaN a3wj
177.59400 -39.04000 -0.26880 -19.92379 NaN 0.73000 0.84000 NaN a3wb
178.54800 -37.68900 8.93027 -18.68140 NaN 0.68000 0.79000 NaN a3vn
178.31900 -37.59600 5.18035 -17.86124 NaN 0.58000 0.52000 NaN a3v8
175.39600 -40.20600 -9.82008 -4.46449 NaN 0.72000 0.57000 NaN a3uw
175.83500 -40.33600 -15.32003 -6.92463 NaN 0.91000 0.52000 NaN a3ub
176.55800 -40.48700 -21.38998 -13.83475 NaN 0.68000 0.52000 NaN a3t8
178.05000 -37.68400 4.08062 -16.76121 NaN 0.81000 0.79000 NaN a3t4
176.58800 -39.40800 -0.89929 -14.30589 NaN 0.54000 0.68000 NaN a3ru
176.67100 -39.34500 -0.00896 -15.01616 NaN 0.65000 0.73000 NaN a3r9
177.67200 -37.73900 4.41148 -15.89080 NaN 0.64000 0.59000 NaN a3q5
175.77400 -40.78500 -24.08001 -10.10502 NaN 0.49000 0.48000 NaN a3nc
176.22600 -40.56700 -24.87000 -10.71482 NaN 0.67000 0.56000 NaN a3mx
175.27300 -40.54600 -13.71004 -4.33477 NaN 0.57000 0.66000 NaN a3mt
168.72600 -44.73700 -25.04000 -9.60961 NaN 1.13000 1.22000 NaN a3j8
175.89300 -41.25100 -30.06000 -10.34550 NaN 0.49000 0.49000 NaN a3ff
175.66700 -40.94600 -25.39001 -10.31518 NaN 0.53000 0.52000 NaN a3ct
170.99500 -45.06700 -32.60000 -12.87001 NaN 0.82000 1.59000 NaN a36e
170.24100 -45.13900 -29.74000 -11.74010 NaN 0.75000 0.68000 NaN a345
167.92400 -44.67300 -20.97000 -6.04953 NaN 0.54000 0.56000 NaN a31c
175.10200 -41.03800 -20.23002 -6.90526 NaN 0.41000 0.53000 NaN a30r
171.90700 -43.04300 -25.12000 -9.48756 NaN 0.44000 0.46000 NaN a2u3
175.98200 -41.05800 -27.40000 -10.75530 NaN 0.60000 0.74000 NaN a2rw
170.72500 -43.16500 -14.89000 -2.10770 NaN 0.57000 0.71000 NaN a2qg
169.36800 -45.21700 -29.39000 -11.53020 NaN 1.02000 0.71000 NaN a2n0
174.79900 -41.19100 -20.06002 -6.23542 NaN 1.40000 1.14000 NaN a2hl
174.81400 -41.19800 -21.14002 -6.69543 NaN 2.02000 1.20000 NaN a2hk
174.83600 -41.22000 -19.88002 -5.52546 NaN 1.99000 2.08000 NaN a2he
174.71500 -41.28400 -21.53001 -6.12552 NaN 1.68000 1.04000 NaN a28g
171.38900 -42.88800 -12.38000 -2.76737 NaN 0.59000 0.71000 NaN a284
174.91300 -41.24900 -26.18001 -7.33549 NaN 1.08000 0.85000 NaN a27e
174.96300 -41.28400 -25.45001 -7.88553 NaN 1.35000 1.26000 NaN a274
175.23700 -41.60400 -32.62001 -9.49589 NaN 0.45000 0.43000 NaN a23h
175.26500 -41.34600 -33.18001 -9.73560 NaN 0.94000 1.16000 NaN a21b
175.21100 -41.27200 -29.39001 -9.37552 NaN 0.96000 1.32000 NaN a20h
175.57500 -41.32700 -31.40001 -10.07558 NaN 0.45000 0.44000 NaN a1yl
167.85900 -45.19700 -24.06000 -5.84017 NaN 1.24000 1.67000 NaN a1th
171.30500 -42.87300 -11.84000 -2.29735 NaN 0.47000 0.48000 NaN a1g4
172.72300 -40.51100 -2.34002 -0.41463 NaN 0.81000 0.76000 NaN a170
167.67800 -45.76300 -25.42000 -12.27088 NaN 1.18000 1.16000 NaN a133
177.11300 -38.26100 4.02298 -14.72299 NaN 0.68000 0.89000 NaN a0yh
167.60800 -46.15500 -26.04000 -7.02137 NaN 1.09000 1.72000 NaN a0c2
169.47800 -44.21600 -24.44000 -10.97897 NaN 0.58000 0.68000 NaN a073
177.55900 -38.40700 2.16356 -16.43271 NaN 0.53000 0.60000 NaN a00a
